diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Patient_ID,Nodule_ID
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},63679ad9e1621ccccdfd6156edbf5cc0e272eefa,3D,"(1.0, 1.0, 1.0)","(127, 512, 512)",-973.1867106279989,-1000.0,400.0,67b48830c00bbdaa6a9fd441f779101394ad9ddf,"(1.0, 1.0, 1.0)","(127, 512, 512)","(107, 348, 294, 6, 34, 33)",532,1,"(109.3609022556391, 364.46804511278197, 309.74436090225566)","(109.3609022556391, 364.46804511278197, 309.74436090225566)",-1000.0,-1000.0,531968256.0,-3.203426503814917e-16,0.0,530.0018832391692,-984.0,0.06003731132343837,-999.9699248120301,-1000.0,-1000.0,16.0,0.0,999.9701649684694,23.000040939945464,531968256.0,1.0,0.4802984905873708,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,435.2307692307692,1.0,0.0,1.0,2.0396285666618614,2.0396285666618614,2.0396285666618614,1.0,0.787268854731977,321.2858231501649,0.7344559705234904,0.8181029496818971,0.49853253253752655,0.8793811350396455,0.8793811350396455,0.8793811350396455,1.0,1.0,0.0,1.0,283024.0,283024.0,283024.0,1.0,1.0,1.0,3.533269263384024e-06,3.533269263384024e-06,3.533269263384024e-06,-3.203426503814917e-16,0.0018796992481203006,0.0,2.824623825554186,96.27067669172932,0.18095991859347618,5.317711572163491,532.0,0.0,1.0,38.142857142857146,38.142857142857146,38.142857142857146,1.0,0.04931571450115612,0.04931571450115612,0.04931571450115612,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0018,4
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f63ff7c09e1d761600555c11376860a127202762,3D,"(1.0, 1.0, 1.0)","(149, 512, 512)",-975.3701450680726,-1000.0,400.0,c1de47d0a4a82b071f011fb5a5ac8bd2a2debac7,"(1.0, 1.0, 1.0)","(149, 512, 512)","(125, 173, 283, 4, 15, 14)",111,1,"(126.56756756756756, 180.19819819819818, 288.86486486486484)","(126.56756756756756, 180.19819819819818, 288.86486486486484)",-1000.0,-1000.0,111000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,111000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,90.53846153846153,1.0,0.0,1.0,1.9236994697380416,1.9236994697380416,1.9236994697380416,1.0,0.7446259576116171,65.12310736700773,0.7169782956131926,0.8156618156618157,0.3903306302750972,0.8671030912918523,0.8671030912918523,0.8671030912918523,1.0,1.0,0.0,1.0,12321.0,12321.0,12321.0,1.0,1.0,1.0,8.116224332440549e-05,8.116224332440549e-05,8.116224332440549e-05,-3.203426503814917e-16,0.009009009009009009,0.0,2.3457320889320967,28.153153153153152,0.25363201038876715,2.632740848957065,111.0,0.0,1.0,36.189189189189186,36.189189189189186,36.189189189189186,1.0,0.041176896851500035,0.041176896851500035,0.041176896851500035,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0021,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},2674013d4c2005f4e0002b0eda8cfacae6c43fc7,3D,"(1.0, 1.0, 1.0)","(137, 512, 512)",-981.0388374328613,-1000.0,400.0,e960c65e4688cc29330fbdfcb3a5eac144fc4756,"(1.0, 1.0, 1.0)","(137, 512, 512)","(113, 297, 214, 10, 42, 44)",1025,1,"(117.77268292682926, 317.11121951219513, 234.89560975609757)","(117.77268292682926, 317.11121951219513, 234.89560975609757)",-1000.0,-1000.0,1020982237.0,0.2136243604781463,0.0,78.5607340325531,-823.0,4.013371088637764,-997.930731707317,-1000.0,-1000.0,177.0,0.0,998.0381912629958,8.387136602801988,1020982237.0,0.9557158834027365,214.48593361094578,1.2167026838758244,42.19602214953351,4.812597152682801,0.6531436254901638,0.25961598733220714,0.22800808767240696,0.07432269117350934,0.24021129299398544,0.25301387375734885,0.9801088162994858,0.9774980159641647,0.9969166267405912,0.993371194415088,-0.22207305124185311,0.21405719683162033,0.014003265754663066,1.0568532677219606,0.9394440313312054,0.28865577356004163,0.3445326363098936,0.9690757117812806,2.1137065354439213,0.25725157309670554,0.2281899032055927,792.7396846813625,0.9460090746268803,0.35109075490980474,1.5273013929476595,2.087165063244595,2.6311164728422716,2.0621047989841625,0.9755756738755064,1.0371183431306668,615.7561465612023,0.7327953911701025,0.8172607879924954,0.553802753223006,0.8790293298967671,1.4021682186819224,0.8547639883062579,3.909090909090909,0.17768595041322313,3.93595041322314,18.863636363636363,45637.77272727273,45662.454545454544,45636.66811437075,0.15580376468769325,16.636363636363637,0.756198347107438,0.8863636816369077,17.045454590727818,0.10727161299126756,2.828781483140603,0.021463414634146343,43467.05991735537,3.0102905251111802,160.89658536585367,0.15697227840571087,4.873718024985128,979.6087804878049,0.28886044021415824,1.4321951219512195,37.95024390243903,38.67512195121951,37.91908256318788,0.9800175225374703,0.0638070533725535,0.42283144361645597,0.04661929135717826,1.5464081675770633,0.047156111084960296,1.7619740499649774,0.0005970488275871624,4.668558175795578,LIDC-IDRI-0023,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4537f37eec2d7fe71279d28750ee3b581eced6f0,3D,"(1.0, 1.0, 1.0)","(133, 512, 512)",-984.7072489171996,-1000.0,400.0,93342f1d694eef7b19e281a7b3ae67043b679bd6,"(1.0, 1.0, 1.0)","(133, 512, 512)","(112, 181, 351, 3, 10, 10)",53,1,"(113.15094339622641, 185.30188679245282, 355.49056603773585)","(113.15094339622641, 185.30188679245282, 355.49056603773585)",-1000.0,-1000.0,53000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,53000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,44.84615384615385,1.0,0.0,1.0,1.737739702903497,1.737739702903497,1.737739702903497,1.0,0.6465379978105553,34.76380495296478,0.7683876622502356,0.8461538461538461,0.3041541454613002,0.8939025235785963,0.8939025235785963,0.8939025235785963,1.0,1.0,0.0,1.0,2809.0,2809.0,2809.0,1.0,1.0,1.0,0.000355998576005696,0.000355998576005696,0.000355998576005696,-3.203426503814917e-16,0.018867924528301886,0.0,2.374550188437253,12.69811320754717,0.2395870416518334,3.0188679245283017,53.0,0.0,1.0,28.0188679245283,28.0188679245283,28.0188679245283,1.0,0.05747040150791274,0.05747040150791274,0.05747040150791274,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0031,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4537f37eec2d7fe71279d28750ee3b581eced6f0,3D,"(1.0, 1.0, 1.0)","(133, 512, 512)",-984.7072489171996,-1000.0,400.0,54e0794505d4eaabb8cebcc83ada3e98f4f74b24,"(1.0, 1.0, 1.0)","(133, 512, 512)","(112, 181, 350, 3, 10, 11)",58,1,"(113.20689655172414, 185.75862068965517, 355.7758620689655)","(113.20689655172414, 185.75862068965517, 355.7758620689655)",-1000.0,-1000.0,58000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,58000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,47.0,1.0,0.0,1.0,1.8742097006490839,1.8742097006490839,1.8742097006490839,1.0,0.8056581335722488,32.72051876005966,0.69216942928539,0.8103448275862069,0.32457755029916757,0.8545476761490358,0.8545476761490358,0.8545476761490358,1.0,1.0,0.0,1.0,3364.0,3364.0,3364.0,1.0,1.0,1.0,0.00029726516052318666,0.00029726516052318666,0.00029726516052318666,-3.203426503814917e-16,0.017241379310344827,0.0,2.0505857981739415,20.137931034482758,0.34720570749108204,1.719381688466112,58.0,0.0,1.0,36.89655172413793,36.89655172413793,36.89655172413793,1.0,0.03503106239302873,0.03503106239302873,0.03503106239302873,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0031,5
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d8da7326a186f99942e32b2cddece6e438d8a3db,3D,"(1.0, 1.0, 1.0)","(265, 512, 512)",-984.9735837972389,-1000.0,400.0,ac07a80072774d914f5bd5cf809a695d8ce16f0d,"(1.0, 1.0, 1.0)","(265, 512, 512)","(96, 452, 262, 3, 7, 8)",43,1,"(97.04651162790698, 454.74418604651163, 265.6744186046512)","(97.04651162790698, 454.74418604651163, 265.6744186046512)",-1000.0,-1000.0,43000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,43000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,34.38461538461539,1.0,0.0,1.0,1.8821448654681119,1.8821448654681119,1.8821448654681119,1.0,0.8359111005799609,22.935286291896773,0.655056500622535,0.7996422182468693,0.26845161007020085,0.8256274059525084,0.8256274059525084,0.8256274059525084,1.0,1.0,0.0,1.0,1849.0,1849.0,1849.0,1.0,1.0,1.0,0.0005408328826392645,0.0005408328826392645,0.0005408328826392645,-3.203426503814917e-16,0.023255813953488372,0.0,2.217619459719115,11.744186046511627,0.27312060573282854,1.7003785830178475,43.0,0.0,1.0,40.25581395348837,40.25581395348837,40.25581395348837,1.0,0.030974104542764568,0.030974104542764568,0.030974104542764568,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0034,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},aa41ba62cbc285e5aac25fb7c9db2e06e44cc309,3D,"(1.0, 1.0, 1.0)","(141, 512, 512)",-977.7261562753231,-1000.0,400.0,e9d9e38de07122735eacfb6c4c9392f2897c3ba5,"(1.0, 1.0, 1.0)","(141, 512, 512)","(80, 395, 273, 5, 24, 30)",324,1,"(82.17283950617283, 406.94444444444446, 288.25308641975306)","(82.17283950617283, 406.94444444444446, 288.25308641975306)",-1000.0,-1000.0,322624830.0,0.12066176102056161,0.0,134.8244902559284,-669.0,4.791952446273488,-997.574074074074,-1000.0,-1000.0,331.0,0.0,997.875567467281,11.235327400276443,322624830.0,0.9754991617131532,601.6148834019206,1.13562421185372,175.3987074194908,9.803571747379957,0.6044209126190737,0.23784002882363542,0.9133740660302408,0.023536299765807962,0.02697803182645149,0.23368307902409724,0.9971715306551372,0.9967780580075662,0.9992980767991486,0.9989829920338599,-0.057405567750009004,0.041536182511082494,0.00027455575702253364,1.0205593586741128,0.9931839801845944,0.031535769171073924,0.07170876231822575,0.9965411637542785,2.0411187173482257,0.028076932925352564,0.21056523536067723,259.3833785631276,0.9700162291750559,1.0435980100895574,2.2753134040849736,2.067665652586824,3.342979056671797,2.0531111513417812,0.9854454987549572,0.8921630221134221,198.73715142222622,0.7399821199215038,0.8250237416904083,0.5416749470110674,0.882364478731587,2.1576778828165604,0.8678099774865445,1.0,0.2,22.16,68.4,20480.8,20548.2,20480.03079818594,0.23079818594104307,3.4,0.68,0.800001953125,68.200001953125,0.030800139066043085,2.321928094887361,0.015432098765432098,16281.759999999998,2.7365380150670044,63.91358024691358,0.19726413656454808,3.9389193720469438,316.0617283950617,0.8530997561347355,2.0401234567901234,34.73456790123457,35.77469135802469,34.722697502869465,0.9881296016348925,0.059885743390825634,1.100009200180949,0.04801534502571827,0.9382788161993769,0.13446773189458394,1.9995529018114686,0.0044761406957686736,32.71931735657226,LIDC-IDRI-0037,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3896ff9195023cd6fc73a1a90d51dd6c76019e50,3D,"(1.0, 1.0, 1.0)","(281, 512, 512)",-991.644066494979,-1000.0,400.0,0f176f26af9699428b9fc4dea30e171a668528fb,"(1.0, 1.0, 1.0)","(281, 512, 512)","(117, 145, 296, 5, 11, 11)",116,1,"(119.01724137931035, 150.25862068965517, 301.37068965517244)","(119.01724137931035, 150.25862068965517, 301.37068965517244)",-1000.0,-1000.0,115838849.0,0.07150378944995806,0.0,103.84819484490724,-932.0,1.4063614744351887,-999.2844827586207,-1000.0,-1000.0,68.0,0.0,999.3051422070134,9.990796179712559,115838849.0,0.9829072532699168,41.28975921521996,1.0426734426734428,0.28754975064439237,0.1497315444117181,0.08174552314692454,0.08534688534688535,0.4506398468748045,0.042673442673442676,0.12853347851609034,0.08174552314692456,0.9857755191088523,0.9829306229306229,0.9934348549733165,0.9914653114653115,-0.0022404896934583914,0.018310541720611098,0.0053341803341803344,1.0213367213367213,0.9586770681515427,0.14987019985281153,0.010898614663656995,0.9786632786632787,2.0426734426734425,0.12853347851609034,0.041773102123452484,87.40708335145692,0.9777854795860834,0.04442904082783347,1.0898718673660366,2.106468429040791,2.196340296406828,2.096482666000121,0.9900142369593292,1.04247682159877,57.354544769439336,0.6375528037288413,0.7705570291777187,0.40128086419925624,0.820383619590484,0.9102554869565203,0.8103978565498134,1.0,0.5,1.0,5.0,6613.0,6617.0,6612.555555555556,0.5555555555555556,1.0,0.5,0.5000378071833649,4.500037807183364,0.05559336273892039,0.9999999999999993,0.017241379310344827,3249.0,2.6556334124369037,21.74137931034483,0.1874256837098692,3.412604042806183,114.01724137931035,0.03418549346016647,1.0689655172413792,51.93103448275862,52.0,51.92337164750958,0.9923371647509579,0.03476866377138339,0.10373418101276269,0.027105828522341252,1.2708156179138321,0.40749982574754307,0.08462030273861428,0.001313765166706042,1.794552252091864,LIDC-IDRI-0039,1
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3896ff9195023cd6fc73a1a90d51dd6c76019e50,3D,"(1.0, 1.0, 1.0)","(281, 512, 512)",-991.644066494979,-1000.0,400.0,4da799dd0a3be721592ea7205b5c1abec11830d4,"(1.0, 1.0, 1.0)","(281, 512, 512)","(122, 142, 263, 4, 8, 9)",62,1,"(123.41935483870968, 144.9516129032258, 267.0806451612903)","(123.41935483870968, 144.9516129032258, 267.0806451612903)",-1000.0,-1000.0,62000000.0,-3.203426503814917e-16,0.0,0.0,-1000.0,0.0,-1000.0,-1000.0,-1000.0,0.0,0.0,1000.0,0.0,62000000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1,1.0,2.0,-3.2034265038149176e-16,0.0,47.46153846153846,1.0,0.0,1.0,2.1766510711852325,2.1766510711852325,2.1766510711852325,1.0,0.9478824485326817,30.76250834915431,0.6420966514214291,0.7655086848635236,0.4280805022935745,0.8200590641735398,0.8200590641735398,0.8200590641735398,1.0,1.0,0.0,1.0,3844.0,3844.0,3844.0,1.0,1.0,1.0,0.00026014568158168577,0.00026014568158168577,0.00026014568158168577,-3.203426503814917e-16,0.016129032258064516,0.0,1.9202876736179504,20.612903225806452,0.33246618106139436,1.829344432882414,62.0,0.0,1.0,52.193548387096776,52.193548387096776,52.193548387096776,1.0,0.021965052747502826,0.021965052747502826,0.021965052747502826,0.0,1000000.0,0.0,0.0,0.0,LIDC-IDRI-0039,2
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3896ff9195023cd6fc73a1a90d51dd6c76019e50,3D,"(1.0, 1.0, 1.0)","(281, 512, 512)",-991.644066494979,-1000.0,400.0,d513d7077d2b5620c290ab97d476477c4381a8ab,"(1.0, 1.0, 1.0)","(281, 512, 512)","(131, 247, 295, 4, 9, 8)",68,1,"(132.7058823529412, 251.44117647058823, 298.8235294117647)","(132.7058823529412, 251.44117647058823, 298.8235294117647)",-1000.0,-1000.0,64540708.0,0.6586367935446569,0.0,21.474878265068455,-171.0,66.07612456747404,-963.7647058823529,-1000.0,-1000.0,829.0,0.0,974.2320354122674,4.336186657803114,64540708.0,0.832612456747405,20285.650519031136,18.25645592400772,93748.06586312462,2448.1801416726785,94.0400241019143,60.64442328529612,0.2544413952470538,2.6571955689781364,0.8456625296953502,50.89017741858918,0.8476707279742867,0.8361347806480652,0.9675612973596084,0.9516409251453385,-0.2290946836383947,0.3547675067661596,0.011660033396770231,2.8145022646243167,0.7030476038260745,1.0355420314616095,0.360072083805812,0.8293512674645088,5.629004529248634,0.8648932989261193,38.67111184680261,43.843228550633505,0.7951059192621505,38.662356843795074,46.24851368575858,1.9013997702219068,47.14991345598048,1.797064585224516,0.8956648150026094,1.5644941028685304,39.388621588373326,0.7109961827777773,0.8099547511312216,0.35452420712217503,0.8655324092550966,46.11404609501366,0.7611972242577061,1.0,0.14285714285714285,138.77551020408163,355.2857142857143,550.0,904.2857142857143,549.1830789006984,0.18307890069841457,5.285714285714286,0.7551020408163265,0.8571800208116545,355.142894306526,0.040258921510069094,2.807354922057602,0.10294117647058823,455.63265306122446,2.986473066580701,13.264705882352942,0.19506920415224913,4.70242214532872,56.61764705882353,31.65397923875433,37.470588235294116,40.0,76.47058823529412,39.91590518095425,0.9159051809542486,0.11754030315830034,36.588128538452416,0.03344548411254891,3.7608971600688474,0.01815340581347566,251.9400760304122,2.820627316670613,35.40328186061255,LIDC-IDRI-0039,3
v3.0.1,1.23.5,2.4.0,1.4.1,3.8.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3896ff9195023cd6fc73a1a90d51dd6c76019e50,3D,"(1.0, 1.0, 1.0)","(281, 512, 512)",-991.644066494979,-1000.0,400.0,b8b256557ed59c95afa91c8f9a8ea5c6f55f76c1,"(1.0, 1.0, 1.0)","(281, 512, 512)","(163, 234, 362, 3, 8, 9)",56,1,"(164.0, 237.58928571428572, 365.9107142857143)","(164.0, 237.58928571428572, 365.9107142857143)",-1000.0,-916.5,53432863.0,1.3035157931282964,0.25,19.60101345141301,-606.0,39.160714285714285,-974.625,-1000.0,-1000.0,394.0,11.965600000000013,976.8102517158298,3.7994218985476014,53432863.0,0.6262755102040817,4264.377232142858,5.68319952090195,2430.0600971380723,146.87367289899584,14.087578781011208,6.423362855093624,0.47948122146771094,0.9679065143133969,1.1653619470880392,4.823675848364128,0.8145408654922827,0.7900093241402539,0.9814101170314756,0.9557508042567574,-0.5046579415615842,0.7253778906961531,0.09459427635840807,1.8331232673084903,0.5497223704535641,1.5868664345773522,0.7774911953340289,0.718868187592884,3.6662465346169806,1.32099244127421,5.12773540902621,26.70127286494053,0.5710382997919097,6.8898192729518914,11.049359365604987,1.7223118667630881,11.981632083784941,1.4793463791754282,0.7712042830229602,2.1153999586176755,34.20985907992557,0.7293619860510385,0.8337912087912087,0.27018821462729875,0.8756807580873128,10.872549910838078,0.6504274837629278,1.5454545454545454,0.14049586776859505,17.834710743801654,40.18181818181818,170.0,221.54545454545453,168.3525128016274,0.26079562991021327,6.090909090909091,0.5537190082644629,0.7601501767267045,37.6591400757166,0.1582297572542018,3.277613436819112,0.19642857142857142,144.08264462809916,3.197594285855307,12.214285714285714,0.2181122448979592,6.753826530612246,35.07142857142857,5.895089285714286,9.410714285714286,35.07142857142857,48.05357142857143,34.55225945904983,0.8059102527006173,0.18798456733884028,7.614571868926142,0.05752797700594788,0.7943880709201043,0.0981817726429626,32.70977998647124,0.12958914157313647,19.1934239762379,LIDC-IDRI-0039,4
